reviewId,app_name,content,sentiment_polarity,sentiment,
980c8f5e-71ec-4a51-8f37-00592e7905d1,Shopee,"Pra mim é o Melhor Shopping Online que surgiu, respeita o cliente consumidor em todos os aspectos, tempo de entrega excelente, vários benefícios, infinidade de lojas e produtos, e ainda é um site super fácil de entender, sem complicações, não trava e tudo funciona muito bem!",positive,happiness,
fbd2a876-9f0f-4abe-82f9-f4b17fd8971e,Shopee,"Serviço de varejo muito bom, o sistema de frete é ótimo e funciona muito bem. Há muitos produtos bons e recomendo que comprem sempre no início de setembro, pois é a data de aniversário da Shopee e tem muitas promoções. Ótimo aplicativo e não tive problemas com nenhuma compra ate agora.",positive,happiness,
d53d8ea8-0586-4b4f-bafa-2a110d80d5a3,Shopee,"Compro sem medo de não receber os produtos. Entrega rápido. O que não estou gostando, é que alguns vezes aparece no app que foi entregue sem ter sido de fato. No outro dia ou dois dias depois é que vem entregar. Fico na dúvida se algum vizinho recebeu e não repassou. Mais não, é um erro mesmo que precisa ser corrigido o mais rápido.",positive,sadness,
d52df159-2657-462b-a165-de72f0f5c262,Shopee,"Um app muito bom recomendo, sempre comprei e nunca deu nenhum problema, o único defeito é que vc na têm a opção de comprar qualquer coisa de cores diferentes na mesma loja, vc têm que colocar uma de cada vez no carrinho, a shopee poderia colocar essa opção, quantidades e variações, ficaria melhor fazer as compras e ajudaria os clientes nas suas compras, não dou as 5 estrelas por esse motivo chato e que já deveriam ter resolvido isso a tempos.",positive,sadness,
c4a26416-86f6-4d88-8a33-5bdfdf26af5c,Shopee,"O aplicativo é muito bom, fácil de usar e tem tudo que tipo de produtos até asiático 😄 só me fez muita falta, q podia ser arrumado, que é mais opçãos na hora da compra! Exemplo: eu quero comprar uma máscara facial, tem vários opções, e eu só posso escolher uma na compra, no caso um tipo específico, não posso comprar dois diferentes, só se for dois iguais. Isso podia ser arrumado, não queria fazer duas compras só pra escolher outro tipo.",positive,sadness,
7fa37459-3d10-4a60-895d-ff19fbd0a429,Shopee,"Uma grande variedade de produtos, vendedores atenciosos! O único problema tem sido as entregas, principalmente quando é feita por transportadora, compra nacional demorando muito para ser entregue, na maioria das vezes. Já o retorno com o suporte da Shopee, é rápido e o reembolso quando necessário, é super rápido.",positive,sadness,
ad73e357-79b9-4084-b391-24be9da1c4b8,Shopee,"Alguns fretes são tão caros que nem o cupom de frete grátis ajuda, em caso de fretes acima R$70,00 deveriam haver cupons de frete gratis de R$40,00 ou ao menos de R$35,00 mas no geral o de R$20,00 resolve ou ajuda. As vezes algum produto vem com problemas e nem sempre percebo no primeiro momento. mas no geral os produtos são bons. A maioria das entregas é rápida, mas algumas demoram bastante. Enfim vale a pena e vou continuar comprando.",positive,sadness,
d0ee0189-2ce1-4f63-b1f4-e286b8a2ff26,Shopee,"Tô gostando muito de comprar na shopee.Sinto q ultimamente estão se esforçando pra melhorar cada vez mais o atendimento. Coisas q aconteciam como demorar ou vir faltando itens já não tem acontecido mais. Melhorou muito! E em relação à cupons de frete, facilitou demais esse esquema de frete grátis a partir de 10,00. Tenho comprado com mais frequência agora por causa disso. LOVE SHOPEE",positive,happiness,
9fbaece5-0d55-4cda-98c7-86abf75314ef,Shopee,"A princípio, funcionava tudo muito bem. Tem mais ou menos uns 3 meses que não consigo efetuar compra com nenhum cartão de crédito. Porque ele simplesmente não aparece na hora que escolho a forma de pagamento. Entrei em contato através do chat, eles me deram várias orientações, para tentar resolver: apagar cache, atualizar versão, desinstalar e instalar novamente, tentar usar a conta em outro aparelho e outras coisas mais. Simplesmente não consigo e ninguém resolve. Desisto!",negative,anger,
2854eefb-e6d9-48ca-82e9-07abfda0c500,Shopee,"De longe o melhor app de compras nacional e internacional. Só alguns detalhes que precisam mudar. O mais necessário deles, na minha opinião, é a criação de um ""botão"" para voltar a página incial. Por várias vezes estou navegando por produtos em sequência e quando tento acessar a página, tenho que voltar todos os produtos, ou fechar o app e abrir de novo. Cansativo.",positive,sadness,
647d346d-525f-46ef-a3bc-7e31638ae2ca,Shopee,"Eu vou ter que corrigir minha classificação, a shopee é um ótimo site para compras, mas não tem política de reembolso quando os vendedores enviam mercadoria avariada ou diversa da que foi pedida, não existe a opção de vc fazer a devolução. Inclusive aconteceu de eu comprar um produto e a loja depois ser banida, nesse caso a shopee deveria fazer o reembolso. Então cuidado ao comprar coisas de alto valor. Ainda bem que meus prejuízos foram pequenos.",negative,fear,
b50174f8-2d05-4e39-b693-4402a295838e,Shopee,"Cancelaram duas compras minhas, status do cancelamento, falta de pagamento. Sendo que a compra fora feita na hora através do cartão de crédito, questionei no chat, que é um robô, ninguém para responder algo plausível, dessa vez o motivo foi vendedor inativo por mais de 7 dias, o reembolso caiu apenas uma parte, dessa vez o que o robô registrou foi que o reembolso pode ser feito em dois ciclos. Não compro mais, nunca tive esse problema no Aliexpress, Amazon e Mercado Livre, recomendo.",negative,anger,
8412d72d-0799-4b24-a032-2fe1efc8e40d,Shopee,"Já tive experiência melhor na shopee, antes conseguia comprar de boa com cartão de crédito, agora não consigo mais, sempre dá falha no pagamento. Sem contar que já entrei em contato várias vezes com o suporte da shopee para solicitar o erro e nada é resolvido, parece que estão fazendo de propósito para migrar-mos para o sparcelado.",negative,disgust,
04d4dd98-c676-461a-a2e2-d841f74313d1,Shopee,"Diante de todas as compras que fiz... app ultimamente deixa a desejar. Vale a pena devido as promoções de compra sem valor minimo mas nem em toda loja funciona e os descontos nos fretes lembrem.se nao existe frete gratis, pra alguém sobra pagar esta conta. Ja tive entregas que chegaram mega rapido, assim como já tive as que deram muita dor de cabeça por demora nos correios ou problemas com as transportadoras que nao tem canal de atendimento. Deve-se prestar muita atenção nas descrições.",negative,fear,
2a278f67-43d2-418e-970a-09460cd193d3,Shopee,"Plataforma totalmente segura, lá se o vendendor demorar a empacotar o seu pedido, a própria chopee notifica avisando que irá devolver o nosso dinheiro, aplicativo muito bom e bem feito, principalmente os cupons de frete grátis que destaca na plataforma, merece todas as estrelas do espaço, nunca tive nenhum tipo de problema recomendo muito a shopee.",positive,happiness,
2d0a2e53-cbcd-48bd-9e8f-bfeeb69fd1c2,Shopee,"Até o momento minha experiência com a Shopee tem sido muito boa. Podem melhorar na parte da avaliação, onde temos todo o trabalho de tirar as fotos e gravar o vídeo e o APP da Shopee NÃO SALVA as informações e, se esbarrarmos o dedo sem querer na tecla voltar ou até mesmo se travar na hora de concluir a avaliação, temos que começar tudo novamente! Isto tem que ser revisado pela equipe de TI com a maior urgência para pouparmos tempo e não precisarmos refazer tudo. Fica a dica!",positive,sadness,
e34748a2-10c5-4093-9577-a8e8568e70e4,Shopee,"Depois dessa última atualização estou tendo problemas com a compra no cartão de crédito! Algumas vezes diz que o pagamento falhou, porém na segunda tentativa o pagamento é concluído. Porém outras vezes o pagamento simplesmente não vai o que acarreta eu cancelando as compras!",negative,disgust,
da50e5f5-259a-495a-aa38-9c5f6fd393e2,Shopee,"Até um mês atrás tive uns probleminhas ,mas foi resolvido ,só não gostei de um produto ,os demais eu amei ,mas porém depois que foi aberto a carteira chopppey ,cada vês que um produto que eu comprei e paguei é cancelado pela chopp meu reembolso vai direto pra essa maldita carteira chopppey, que inclusive bloquearam é a quase um mês estou tentando desbloquear e não consigo ,infelizmente a chopp não facilitou em nada no meu problema ,vou fechar o aplicativo chopp ,pra mim chega ..",negative,anger,
adf288be-a573-44c8-b38d-42a5e8b171f6,Shopee,"O app é bom, já passei por uma muito ruim de um vendedor que me vendeu algo com defeito, não conseguir trocar nem ter meu dinheiro de volta porque não consta na minha conta a compra, fiquei com muita raiva e tenho até hoje. Dou as 5 estrelas porque continuo comprando e não tive mais esse problema, hoje em dia tiro print de tudo. As entregas são rápidas e a mercadoria condiz com anúncio, aconselho sempre a ler muito bem a descrição.",positive,sadness,
35dd28aa-4a77-4164-a908-2ef9fa40fe6e,Shopee,"Gosto do aplicativo. Para melhorar, gostaria que a Loja tivesse mais itens de informática e eletroeletrônicos como o Aliexpress. Também gostaria que melhorassem a busca por produtos, assim: Eu gostaria que quando eu achar um produto, mas ele é internacional, seria bom ter um botão que fizesse o sistema procurar para mim o mesmo produto, só que de fornecedor NACIONAL. Prefiro não precisar pagar taxa de importação. Em resumo acho muito melhor a Shopee do que o concorrente dela.",positive,sadness,
51d82b88-d538-4e01-b6a2-00ba215a1a11,Shopee,"Uso há meses e até então, tudo corria relativamente bem, nunca tive problemas. Na minha última compra, como faço todas as vezes, tiro os dados do cartão cadastrado logo em seguida. Venho tentando tirar meus dados de cartão de crédito, sem sucesso. Já falei com o suporte que em nada conseguiu me ajudar. É uma pena, não para mim, mas para a Shopee, enquanto isso não se resolver, não compro mais nada.",negative,anger,
e182a7de-699d-4f37-87fa-613a87135aa0,Shopee,"Eu amo o app, tem realmente variedades de produtos, mas pra mim os dois únicos problemas é q a maioria dos fretes saem muito pesado, então nem sempre compensa usar um cupom e o frete sair um absurdo de caro. O segundo problema é q se eu fizer compra de 2 3 ou mais eu tenho q pagar pra cada objeto.",positive,sadness,
13918738-c5ea-4676-91cd-5581f3b9e0f1,Shopee,"O que já era ruim, piorou. Desde 9/9 nenhum cupom selecionado aparece para finalizar a compra, todos dentro das regras, até mesmo o cupom de fidelidade ganho ao subir de nível funciona, no chat não tem como enviar print, dá erro e os inúteis dizem que nada podem fazer, se só são garotos de recado, passem o recado para que os que podem fazer alguma coisa, façam. Aliás, chamam aquilo de atendimento, Aliexpress, Amazon, Mercado livre, sempre na frente, shopee só em último caso.",negative,anger,
0cf77671-ed83-465b-898d-58562cca059a,Shopee,"A shopee não está me dando as moedas no valor da compra,e as vezes nem as da avaliação,conforme vc procura um produto e vai abrindo o app ficando cada vez mais lento a ponto de travar e ter q fechar. Fora as bonificações q quase não existe mais,frete grátis então,quase não tem...aumentou para 39,00 o valor mínimo,muito alto...deixou de ser o melhor para ser igual a qualquer outro app...",negative,anger,
f1b56b19-5568-41ea-83b0-a9793c230a24,Shopee,"Estou gostando muito do app. Muito prático e fácil de usar, nunca tive problemas com as compras que fiz. Atualizando, ultimamente serviço de rastreamento e logística horrível.",positive,sadness,
12372a7c-3045-4daa-b885-f01ea628dd15,Shopee,"O App é bom,porém ultimamente tem estado muito lento, e alguns cupons recebidos são enganosos,por exemplo diz que se vc comprar acima de 29,90 não paga frete,que é mentira. Mas tudo que compro até aqui chega certinho,por isso 4☆",positive,sadness,
1b19757c-8872-4fad-b86e-946071af2ec0,Shopee,"Pontos positivos: Facilidade de compra, variedade de produtos e preços acessíveis. Pontos negativos: APP cheio de bugs, muitos travamentos, cupons de frete “fake”. Voce aplica o cupom de frete grátis e ai quando vc escolhe o meio de pagamento o frete volta a ser cobrado, mesmo quando diz que pode ser usado. Isso representa uma tremenda perda de tempo. A maioria das entregas, mesmo nacionais, são super demoradas",negative,anger,
e42c0be7-9386-442c-a1f2-4eef4bd739ca,Shopee,"Gosto de comprar, compro bastante! Mas, tenho algumas ressalvas; os vendedores daqui, alguns parecem que não quer vender, as vezes nem responde o que pergunto, e as entregas, quase sempre, são demoradas. Prefiro comprar da China, muito mais barato, vendedores atenciosos e as entregas são rápidas por ser de outro Continente, pena que não dá pra ficar comprando mais por causa da taxa abusiva do governo federal...",positive,sadness,
3298e443-fa24-4bd0-96fa-930171b333d2,Shopee,Até q gosto de comprar Na Shopee. Quase não tive problemas. As compras quase sempre chegaram perfeitamente. Mas nos últimos dias as entregas não estão sendo concluídas tendo q pedir devolução de reembolso trazendo transtorno para o cliente. Está havendo muito erro do embalador e o produto q não chega ou produto errado. Fazem reembolso. mas perco muito tempo na espera do meu dinheiro. Mesmo assim gosto muito dos preços baixos e os descontos de frete. Se melhorassem estas questões daria nota 10.,positive,sadness,
efa65c3b-86af-48fd-9aa0-b37424ca2781,Shopee,"Gostando muito, porém, sempre tem algo acontecendo... dessa vez, não tenho conseguido fazer vídeos nas avaliações, as fotos vão de boa, mas o outro não carrega, e não é problema do aparelho, pq consigo fazer vídeos nos outros APPs de compra, mas, notei que as entregas voltaram a ser agilizada e chegam antes do prazo, isso, pra mim, é de suma importância. Por causa desse por menor, a nota, mas, recomendo!",positive,sadness,
f6084bcf-dac4-4b67-aa79-9a51174c4967,Shopee,"Um bom aplicativo, porém o fato de você não saber por quem vai ser feita a entrega é horrível, antes tinha como ver se era transportadora privada ou correios, agora não tem como e isso é horrível, ter que depender do estresse e da demora que os correios tem.",negative,anger,
208ed492-6416-46bd-9a28-53ff1b5069a1,Shopee,"Era muito bom, hoje em dia apresenta erro de servidor, falhas de carregamento e muita instabilidade, nem imagino se for um smartphone antigo. ",negative,disgust,
208ed492-6416-46bd-9a28-53ff1b5069a1_b,Shopee,"Realmente estou vendo melhoras significativas, muito obrigada!!! Amo o app",positive,happiness,
81881c30-27ab-4023-9160-f47d5a2861c2,Shopee,"Gosto de comprar na Shopee! 👍🏻👏🏻 A plataforma é fácil de mexer, normalmente tem boas promoções e considero os cupons vantajosos, em especial aqueles das lojas parceiras e os que proporcionam frete grátis com valores de compras a partir de R$ 10,00. ▪︎Obs.: Vantagens até o momento que escrevo a avaliação. ▪︎Aconselho verificar as promos e os cupons com frequência para um melhor aproveitamento. 😉",positive,happiness,
87e6cd11-3aca-4065-8827-1edf73045cda,Shopee,"A questão das 4 estrelas é porque a shopee precisa implementar um diferencial do mercado livre, que é a opção do Full, as vezes agente precisa urgente um produto, e na shoppe não tem isso, e a falta de responsabilidade dia vendedores, colocar uma foto de um produto e enviam outro para seus cliente, isso é uma falta de respeito, precisa mudar isso logo... A shoppe em relação de preços, estão de parabéns, mais em conta os preços do q os rivais👏🏻👏🏻👏🏻",positive,sadness,
04272c67-f7dd-4c2e-a07f-bd059aede034,Shopee,"O frete cobrado está deixando muito a desejar, já foi muito bom, agora certas mercadorias, são baratas, mas o frete sai 3x o valor das mesmas, não compensa! É uma pena! Tenho desistido de comprar muitas coisas. Os dias do mês tipo 10/10q anuncia frete grátis, não pude fazer uma única compra nessa condição, decepcionada!",positive,sadness,
ebb18b09-913f-4ce7-9862-cd5b2a560146,Shopee,"Arrumem esse bug, não dá pra ficar 5 minutos no app! A pessoa navega no app, entra em anúncios similares, e do nada, o app trava. A tela as vezes congela, quando não congela você também não consegue entrar nas coisas clicadas. E não, não é meu aparelho celular, já testei em todos os androids da casa, e é a mesma coisa. Eu já cheguei a comprar coisas em outro app, pra não ter que passar por isso na shopee. Melhorem a experiência cliente x interface/funcionalidade pfvr!",negative,anger,
69f94f22-499f-4135-9f94-0f6db3e9d03a,Shopee,"Está cada vez melhor, pra empatar com a concorrência só falta uma logística que junte todos os pacotes de vendedores diferente em um único pacote e entregue tudo junto. Porquê as vezes compramos vários objetos pequenos de vendedores diferente e temos que ficar a semana toda recebendo pacotes. O mercadolivre tem a opção de recebermos tudo em uma única entrega, isso facilita muito nossa vida, pra não termos que deixar de resolver outras coisas esperando as entregas durante a semana toda.",positive,sadness,
7a2b3085-1baa-49bb-b78f-68a0768a4159,Shopee,"Eh eu gostei muito do aplicativo, antes eu não ligava para isso, aí foi só fazer uma compra e pronto... Me tornei cliente fiel da Shoppe! Não consigo querer comprar em outro aplicativo, é bem fácil de usar, claro tem seus defeitos também, se é que eu posso jogar isso em cima da shoppe, é mais com as transportadoras, tem um certo descaso com os clientes, espero que no futuro tenha em todas as compras o código para receber o objeto. Shoppe me tratou super rápida no meu reembolso, estou satisfeita.",positive,happiness,
17428fc4-8f00-4c8c-8b38-b33b19219ea2,Shopee,"Os produtos e preços são muito bons, os gráficos bem detalhados e fáceis de entender, o que deixa a desejar mesmo, é a demora para entregar o a compra, sendo que o mercado livre tem a opção de entregar no mesmo dia, ou no dia seguinte, mas de resto gosto muito da Shoppe!!!",positive,sadness,
bc607a6e-4f9a-4909-b8c1-f1c4229167dc,Shopee,"Um bom aplicativo, de fácil uso, já fiz várias compras nele, tem um bom suporte, de fácil pagamento, o lado ruim dele é que é difícil de ganhar cupons de descontos não é como o da Shein que você consegue vários cupons, se melhorasse isso ficaria perfeito, afinal eu acho que as compras dele entrega mas rápido que o shein, mas enfim... é bom eu gosto.",positive,sadness,
055745a3-ca70-42eb-96bc-70ab30c81989,Shopee,"O app tem muito a melhorar. A começar pela sugestão de produtos, às vezes você pesquisa algo sobre maquiagem e aparecem coisas como ""vibrador"" e outras coisas do ramo. E não tem como você sinalizar que não quer ver produtos daquele tipo. Os jogos travam muito, muito mesmo. Chega a ser irritante.",negative,anger,
170312ea-6815-4114-9b26-cfe8e9a51f1a,Shopee,"Ap muito ruim de entrar, trava muito, para pesquisar e comprar um produto ou mesmo para colocar no carrinho demora, dependendo da hora um 30/40minutos. Tenho outros aplicativos de compras e são todos rápidos, à questão de segundos/minutos. ",negative,disgust,
170312ea-6815-4114-9b26-cfe8e9a51f1a_b,Shopee,"Em 15/09/2023 estou reavaliando,por estar bem melhor de entrar e comprar pelo AP, tanto para pesquisas e tudo mais de compras e entrega. Perfeito.",positive,happiness,
98ea7089-fb2b-4717-b9b8-7fa838c58718,Shopee,"Em relação às lojas, nunca tive problemas, agora, o serviço de entrega da Shopee é simplesmente horroroso. Os entregadores quando não jogam a mercadoria por cima do portão, deixa com terceiros. Tenho péssimas experiências com o serviço de entrega, e, pelos comentários, muita gente está sendo prejudicada com isso. Decepcionada. Já reclamei várias vezes, mas isso continua.",negative,disgust,
8dadac95-8439-43d6-b213-bb20509eaead,Shopee,"Excelente aplicativo! Apresenta alguns bugs. No mais, possui uma excelente gama de produtos e variação de preços. Os fornecedores em sua maioria são nacionais o que nos confere maior conforto e segurança ao efetuar o pedido ganhando maior velocidade na entrega. Que este app continue crescendo cada vez mais e ajudando muita gente através do custo benefício de seus produtos.",positive,happiness,
dbd3c76d-8c1f-4527-8435-0e208c47ccc9,Shopee,"Gosto da plataforma de compras, mas o app tem muitos bugs. Já reinstalei e continua tendo erros constantes no carregamento da página. Faz com que eu desista da compra muitas vezes. Frustrante como experiência de usuário.",negative,disgust,
e34bb958-fc27-4373-ba84-d1c8350544e7,Shopee,"Shopee, quando queria fama, era maravilhoso. Descontos de verdade, cupons que funcionavam de verdade. Hoje em dia, quase nenhum cupom de frete grátis (mesmo os sem valor mínimo) funcionam de verdade. Muito mais vantajoso usar o Aliexpress, Amazon (principalmente pelas vantagens do prime) e até mesmo o Mercado Livre.",negative,anger,
247ecf54-5885-4b6b-9988-172885f3f8a6,Shopee,"A Shopee me mostrou muitos artistas nacionais nesse período de taxas. É muito bom saber que tem lojas BRs incríveis que vendem produtos de excelente qualidade. Ainda é uma pena essas taxas estarem acabando com nossa liberdade de compra (talvez esse não seja o termo certo, mas sou leiga no assunto). Mas a Shopee vem recompensando isso, fora que o suporte técnico é excelente! São pessoas muito carismáticas e sempre resolvem nossos problemas ou dúvidas.",positive,happiness,
c7140f14-ce6b-401e-8a67-4cfae0fa0a05,Shopee,Compro a bastante tempo. Pontos a ser corrigidos e; alguns produtos com selo de entrega grátis porém quando você finaliza o pedido eles adiciona um valor que seria da entrega. Outro ponto a melhorar seria do próprio aplicativo que está travando quase sempre.,positive,sadness,
51aaab4a-b2b3-4c6c-82c8-a4b70e611b72,Shopee,"Já foi um bom aplicativo de compra agora está deixando muito a desejar,muito decepcionada pois sempre comprei e gostei mais de uns tempos pra cá vcs tiraram os cupons de frete grátis,colocam qualquer loja pra vender não selecionam as que tem compromisso com o cliente,e não estão fazendo mais promoções que compensam ,voltem com os cupons de frete grátis nos valores mais baixos e olhem bem as lojas que anunciam um produto e mandam outro .Só uma sugestão o app era meu favorito mais tem melhores .",negative,disgust,
b2b81bc7-07dd-493f-87c3-11e49e7ec18b,Shopee,"Fiz uma compra de um relógio em abril/23, o mesmo só funcionou 1 semana. Abri uma solicitação de reembolso , obedeci todos os passos da devolução do produto, e até hj não realizaram o estorno da compra no meu cartão de crédito. Disseram que em até 2 meses, o crédito voltava. Estou insatisfeita com a política de devolução/reembolso da empresa. Não passa credibilidade na pós venda. No mercado livre isso não acontece. E os atendentes não dão retorno e não sabe o que falar.",negative,anger,
6b66f3a0-5f41-479f-abc1-ed7032abe766,Shopee,"A Shopee é simplesmente incrível! Eu uso este aplicativo regularmente para fazer compras online e estou sempre impressionado com a variedade de produtos disponíveis e os ótimos preços. Além disso, a experiência de compra é suave e conveniente. A entrega é rápida e confiável, e o atendimento ao cliente é excepcional. Eu definitivamente recomendo o Shopee a todos os meus amigos e familiares. Ótimo trabalho, equipe Shopee!",positive,happiness,
63230c21-f8cb-45fa-8f4d-fc05bd06eae2,Shopee,"Não é mais possível acessar a central do vendedor. O aplicativo não tem opção pra acessar a central de vendedor, e não consigo mais acessar no navegador. Sem a central do vendedor não é possível gerar etiqueta e enviar o pedido. Uma falha grotesca da shopee. É muita bagunça no aplicativo, deveria ter um app exclusivo para vendedores que disponibilizaria as ferramentas necessárias. Mas a shopee não tá nem aí prós vendedores cobrando taxas absurdas e entregando a plataforma as traças!!!",negative,anger,
5a9bd1be-3161-4caa-8220-58399260adc8,Shopee,"Péssimo app, cheio de coisas que não faz sentido nenhum, difícil de acompanhar a rotar do seu pedido, interface muito ruim, cheio de cores, paracer app para divertir crianças, e o prazo de entrega nunca respeitado, então resumindo 1 estrela 🌟, eu não recomendo a shoppee. Melhor o mercado livre, eu usei há mais de 4 anos até agora nada à reclamar de mercado livre, é 100 vezes melhor que a shoppee.",negative,anger,
b7476343-848f-4514-ad7b-1e67ab1a8584,Shopee,"Eu gosto muito da Shopee , sempre tem algumas coisas diferentes e úteis lá , única coisa que agora não está legal é as compras internacionais que estão ficando paradas na alfândega e muitas vezes o valor do imposto brasileiro é maior do que o preço do produto e do frete !! ... mais pra compras nacionais é ótimo !!",positive,sadness,
7ac44b66-5ea1-4806-801a-0afe5a0ea22d,Shopee,"Bom dia, minha experiência com mais de 80 compras finalizadas na Shpee a mais de ano foi marcada até essa data com quatro compras que deram problemas, uma de 80 reais perdi tentei contato e não obtive o estorno do valor, as outras fui resarcido pelo site e não tive perda. Mas estou gostando e recomendo o Sopee, sinto que a plataforma da Shopp está bem mais melhor que antes..",positive,sadness,
11689c95-9579-4b31-9b6d-8755f49d09ff,Shopee,"Bom site de compras, mas como faço várias compras, algumas não se mostram satisfatórias. O sistema de atendimento ao consumidor é fraco. Os atendentes não conseguem resolver os problemas on line. E a equipe que fica responsável pelo atendimento posterior também não costuma ser eficaz.",positive,sadness,
06521fde-1a55-4ea4-97df-99da5bb2d70d,Shopee,"Não comprem nada que quebre ou estrague!! Começaram a entregar as coisas jogando no chão, sem tocar interfone, nem bater palma e eu estava em casa. Será que é mto difícil fazer a entrega correta ou meu quintal parece lixão? Infelizmente não comprarei mais nada, pois já fiz duas reclamações e nada fizeram... e foram várias entregas no chão. Sempre ""notificaram o entregador"" mas nada muda. Só na terceira vez me deram um formulário para preencher... serviço de má qualidade!",negative,anger,
86bffebb-5270-4fb3-a4a7-99af0b57886b,Shopee,"Ótimo app com muitas promoções, principalmente de frete grátis. O melhor de todos, da pra por fotos e vídeos das compras nas avaliações, tornando mais fácil pros outros avaliarem se vale a pena comprar aquele produto. Só deviam incluir o modo noturno de tela, branco daquele jeito prejudica a visão. O único problema que eu tenho é culpa dos vendedores, tão demorando demais pra encaminhar os produtos, a gente já tem que esperar os correios e ainda esperar o vendedor deixa a espera mais longa aind",positive,sadness,
